id|first_name|last_name|value
100163|Esther|Rosenthal|228
179083|Hirumi|Hishigata|10
165707|Hasami|Hitokawa|10
171528|Itou||10
137778|MISAKA 10046||172
171533|Hiromi|Nakahara|10
173073|Mikihiko|Hishigata|10
171531|Minori|Kidera|10
176959|Isaac |Rosenthal|10
171530|Youko|Takada|10
62743|Momiji|Binboda|488
77087|Shion|Adenokouji|25
82981|Anzu||19
79757|Shinobu|Daimon|10
79519|Gouda||10
64045|Momoo|Inugami|215
82975|Misa|Kobayashi|10
71295|Kuroyuri||19
64043|Ranmaru|Rindou|315
83117|Safran||10
67359|Kikunoshin|Suwano|10
69359|Akane|Tange|10
69723|Rika|Tsuwabuki|18
70613|Ryuuta|Tsuwabuki|10
88725|Mizunoe|Urashimako|10
33820|Ichiko|Sakura|378
66305|Nadeshiko|Adenokouji|100
82983|Ayame||10
77169|Ryuji|Gorihara|16
79475|Ibuki||15
83055|Kaede||10
67335|Kumagai||100
68291|Kurumi|Minowa|10
77525|Genjuurou|Rindou|28
64047|Bobby|Statice|243
79055|Tama-chan||21
70617|Sorata|Tsuwabuki|10
64041|Keita|Tsuwabuki|122
70615|Mika|Tsuwabuki|10
67017|Yamabuki||15
107245|Takeshi|Daitsubu|10
159185|Hiro-kun's Girlfriend||10
108827|Tomoya|Ihara|10
95911|Mr.|Pierre|10
108349|Yoshiaki|Taura|10
108829|Noriyuki|Yamaguchi|10
118405|Masa|Fujiwara|15
97417|Kotori|Himeno|19
125427|Hiroshi|Hirota|10
106925|Takuya|Kawada|10
118545|Yasuyuki|Shibata|10
108831||Tsuji|10
76710|Toshinari|Seki|390
98449||Adachi|10
137062|Chemistry Teacher||10
97119|Tomoka|Hashino|10
97115|Takahiro|Maeda|16
137065|Music Teacher||10
99319||Tani|18
97117|Akiyasu|Uzawa|20
76714|Rumi|Yokoi|353
97113|Sakurako|Gotou|39
131685|Math Teacher||10
104389|Yuu|Nakama|10
137064|PE Teacher||10
137068|Takeo|Toyama|10
107199|Mother|Yokoi|15
215800|Arbo||10
215504|Biriridama||10
225624|Dewgong||10
215797|Dogars||10
222289|Fushigibana||10
222288|Fushigisou||10
222355|Nassy||10
222809|Nidoqueen||10
222343|Nidoran♂||10
222393|Nyoromo||10
222767|Pigeon||10
222244|Pippi||10
223056|Ptera||10
222806|Ratta||10
222488|Starmie||10
223094|Arbok||10
222764|Butterfree||10
222832|Coil||10
222834|Dodrio||10
53771|Koiking Salesman||55
222290|Lizardo||10
223095|Matadogas||10
222347|Menokurage||10
222489|Nidoking||10
222807|Nidoran♀||10
222808|Nidorina||10
222766|Poppo||10
222117|Pukurin||10
92791|Reina||10
222953|Sidon||10
222954|Strike||10
34209|Shizuka|Hoshijiro|360
22249|Nagate|Tanikaze|333
109849|Kashiwade|Aoki|10
94685|Lala|Hiyama|155
94675|Hou|Honoka|15
94671|En|Honoka|15
94687|Samari|Ittan|55
94679|Mozuku|Kunato|20
81055|Yuhata|Midorikawa|129
109851|Hinata|Momose|15
94691||Ochiai|17
104275|Hiroki|Saitou|10
94683|Ichirou|Seii|10
100143|Numi|Tahiro|33
94681|Shinsuke|Tanba|15
94669|Eiko|Yamano|10
30573|Izana|Shinatose|360
109847|Mochikuni|Akai|10
81057|Benisuzume||213
94677|Ro|Honoka|10
94673|Ren|Honoka|20
94663||Kobayashi|192
94667|Norio|Kunato|24
105673|Izumo|Midorikawa|22
108147|Placenta Hoshijiro||129
94693||Sasaki|30
100423|Yure|Shinatose|33
94689|Kouichi|Tsuruuchi|10
155895|Bocchan||357
178092|Cuff||230
202040|Gerbera||10
204080|Sharon|Lendrott|10
172653|Rob||160
172654|Viola||135
178093|Zain||189
155896|Alice|Lendrott|453
200507|Daleth||122
233063|Keto||10
202020|McFarlane||10
198851|Philip||10
233064|Teto||10
192289|Walter||90
49505|Eiji|Hoshimiya|192
142726|Benkei's Uncle||10
142885|Yuuto|Chiba|10
49507|Daisy||203
134610|Yoshitsune|Hiiragi|20
134607|Gennai|Hoshimiya|15
142743|Hyaku Oni Momotarou||10
142744|Shiho|Komatsu|10
134615|Nene|Minamoto|16
134609|Benkei|Narukami|10
140784|Kuroko|Shirabyoushi|16
134617|Ayahito|Sundan|15
142762|Jyuubei|Yagyuu|10
49509|Rin|Kurenai|254
142763|Chef Saitou||32
142766|Correspondent Matsumura||10
134618|Abraham Louis|Fran|10
142738|Hanzou|Hatori|10
142765|HonmaQ||10
49511|Sena|Hoshimiya|80
134611|Iyo||228
134616|Mari|Kunou|18
142739|Fumai|Matsudaira|10
142764|Mitoise no Miko||10
142733|Nurse Inoue||10
142727|Prime Minister Isobe||10
142728|Sergeant Hashimoto||10
134619|Kagekiyo|Tairano|80
142753|Mamoru|Yamazaki|10
177314|Ena Susanne|Hillenbrand|115
128540|Shingo|Ichinomiya|222
177080|Louise|Yorande Aorelia Oufelbeik|100
178417|Kurt||15
178421|Rhoderich||25
178420|Klimt Christoph|von Armstrong|10
173326|Elise|Hohenheim|262
177315|Wilma Etol|von Asgahan|100
178418|Amalie||80
178416|Alfred|Reinford|100
178419|Blanctag|Ringstat|16
178415|Elvin|von Arnim|20
1275|John|Brown|265
1278|Lin|Koujo|300
1273|Kazuya|Shibuya|473
1272|Mai|Taniyama|390
122867|Eugene|Davis|135
30113|Chie|Igarashi|10
24406|Chiaki|Kasai|15
30109|Naoko|Kuroda|10
86605|Man||16
30110|Michiru||20
30114|Reimei|Minami|10
30118|Kana|Morishita|10
29520|Ayami|Morishita|17
30112|Oohashi||29
138355|Park Ghost||10
138356|Principal||10
30116|Naoko|Suzuki|10
138357|Thanat||21
138362|Urado||10
4034|Osamu|Yasuhara|189
65027|Hazuki|Yoshimi|10
30149|Taizou|Yoshimi|10
30147|Hiroe|Yoshimi|10
30150|Youko|Yoshimi|10
30156|Nao|Yoshimi|10
30154|Katsuki|Yoshimi|10
30783|Yukiyo||10
1274|Masako|Hara|160
1277|Ayako|Matsuzaki|168
1276|Houshou|Takigawa|317
138359|Hideo|Atsugi|10
30162|Father Toujou||20
30157|Kiyomi|Itou|10
30111|Keiko||10
20781|Mori|Madoka|25
30165|Hideharu|Matsuyama|10
30780|Noburo|Mikami|10
30470|Minnie||10
30117|Noriko|Morishita|15
30164|Kenji|Nagano|15
30120|Hiro|Oshima|10
138354|Principal||10
14118|Tomoaki|Sakauchi|16
30158|Yuuko|Takahashi|10
30160|Kei|Ubusuna|22
30115|Raymond|Wall|17
65041|Yasutaka|Yoshimi|10
30153|Eijirou|Yoshimi|10
30148|Kazuyasu|Yoshimi|10
30146|Akifumi|Yoshimi|10
30151|Teruka|Yoshimi|10
30155|Wakako|Yoshimi|10
30161|Yoshino||16
127254|Satoko|Kazami|10
110895|Chizuru|Tachibana|122
127253|Ryouji|Kazami|10
164195|Noel|Niihashi|402
190949|Roy|B. Dipper|18
186630|Bruno|Bangnyfe|286
185985|Osushi-chan||208
186820|Wolfgang|Slashhaut|18
164196|Ninny|Spangcole|320
187145|Macy|Baljure|55
179526|Billy|Banx Jr.|39
179525|Balgo Ywain|Parks|151
190950|Sullivan|Squire|20
124938|Miou|Aida|320
124942|Akari|Hayasaka|356
124937|Haruki|Serizawa|287
135504|Saku|Akechi|203
135503|Kotarou|Enomoto|168
124943|Hina|Setoguchi|284
124940|Natsuki|Enomoto|292
124941|Souta|Mochizuki|289
124939|Yuu|Setoguchi|312
124944|Koyuki|Ayase|290
133916|Sena|Narumi|230
137157|Ken|Shibasaki|21
19714|Alphard|Alshaya|446
20739|Minoru|Minorikawa|69
22672|Cummings||20
19815|Yuri|Natsume|15
230052|President of the United States||10
20738|Santana||20
25217|Taxi driver||243
20736|Yunyun||192
19713|Canaan||455
22669|Maria|Oosawa|254
20737|Hakkoh||168
22671|Nene||10
19814|Liang|Qi|258
26216|Siam||20
23890|Akira|Kaburagi Regendorf|338
18547|Mina|Tepes|450
30526|Jean Marais|Dermailles|10
30537|Nicole|Edelman|10
30530|Seiichi|Hirai|10
30531|Isurugi||10
30594|Alphonse|Medici Borgiani|39
30535|Katsuichi|Mizoguchi|10
29770|Nelly||10
30011|Wolfgang|Regendorf|15
30539|Akane|Sasanuma|10
47547|Shinva||10
191392|Sister Laila||10
30541|Nozomu|Tamaki|10
30544|Hiroe|Ubayama|15
30545|Yumi||10
29550|Yuki|Saegusa|108
30533|Juneau|Dermailles|10
30528|Isao|Ebikawa|10
30529|Hikosaka||10
30832|Hysterica||15
30534|Ryouhei|Kuze|10
29773|Meiren||182
29769|Nella||10
29771|Nero||15
30538|Takashi|Saijou|15
29768|Nanami|Shinonome|39
191391|Sister Erika||10
30540|Sister Laura||30
30543|Yukinobu|Tokita|10
29775|Vera||20
90157|Yuzuru||10
14719|Debonair||10
25156|Hanford|Grossum|10
19506|Xing|Huo|10
20334|Keefer||10
98669|Wizard||15
20335|Charme||21
34180|Old Man||22
25157|Hun|Ryoshi|10
26372|Yumi|Ikeda|10
3463|Maho|Izawa|115
25694|Miyako|Miyazawa|15
12287|Hiroyuki|Miyazawa|122
3467|Kano|Miyazawa|20
3466|Tsubaki|Sakura|55
3464|Rika|Sena|55
26371|Toshiharu|Shibahime|10
3040|Hideaki|Asaba|238
3461|Kazuma|Ikeda|90
56643|Kawashima-sensei||35
163996|Grandfather|Miyazawa|10
3468|Tsukino|Miyazawa|20
23688|Pero Pero||206
3465|Aya|Sawada|55
3460|Tsubasa|Shibahime|270
3470|Takefumi|Tonami|15
149265|Chakuro||291
149273|Ouni||367
156576|Araphne||10
158095|Benihi||10
158156|Buki||10
158155|Chasmourito||10
149277|Ema||39
158145|Furano||10
158152|Gennaiodoros||10
158391|Ham||20
158137|Hihada||10
158140|Hon||10
158126|Jester||21
158143|Kachika||10
155969|Kicha||10
158123|Kokalo||10
149279|Liontari||300
158130|Lykos Father||10
158141|Mago||10
149272|Masoo||17
158133|Nashiji||10
152582|Nezu||10
158134|Nimu||10
149278|Oruka||100
158158|Phone||10
209596|Rochalizo||10
149267|Sami||155
157296|Shikoku||17
149271|Shinono||10
149275|Shuan||206
158401|Soldier Boy||10
149268|Suou||238
149269|Taisha||15
158088|Tokusa||20
158124|Urumi||10
149266|Lykos||282
158136|Aijiro||10
158531|Apatheia Girl||10
157444|Atsali||10
158142|Benimura||10
158096|Byakuroku||10
158157|Donti||10
158102|Gamba||10
149274|Ginshu||186
158089|Hakuji||20
158131|Hatobane||10
111443|Itea||28
158135|Jiki||10
158148|Kanae||10
158093|Kikujin||10
158091|Kogare||10
149270|Kuchiba||15
158153|Liontari Mother||10
159056|Lykos Mother||10
158151|Moja||10
149276|Neri||90
152580|Nibi||135
158122|Olivinis||10
156577|Pagoni||10
158159|Phterna||10
158090|Rasha||10
149280|Rohalito No Amonrogia||39
152583|Rou||10
157293|Shikon||10
158132|Shiraai||10
158138|Siena||10
158154|Soldier Girl||10
158139|Suzu||16
158129|Tobi||19
158144|Tonoko||10
2598|Boogiepop||466
2609|Touka|Miyashita|228
167846|Jin|Asukai|55
183807|Kentarou|Habara|10
214644|Shizuka|Hashizaka|10
168376|Shizuko|Imazaki|10
167848|Kotoe|Kinukawa|10
125016|Makiko|Kisugi|31
25743|Shinpei|Kuroda|100
214646|Sakiko|Michimoto|10
168375|Sawako|Nakadai|10
40330|Aya|Orihata|186
214641|Gen|Sakakibara|10
214640|Masanori|Sasaki|10
2610|Kazuko|Suema|69
167844|Shirou|Tanaka|16
178851|Kyouichirou|Teratsuki|10
2608|Nagi|Kirima|332
167847|Shinjirou|Anou|10
167709|Echoes||19
214643|Makoto|Hashizaka|10
214645|Hinako||10
75576|Naoko|Kamikishiro|21
214642|Seiichi|Kirima|10
168374|Mariko|Komiya|10
68019|Manticore||22
34922|Suiko|Minahoshi|20
167231|Kei|Niitoki|278
168935|Pigeon||21
2815|Masami|Saotome|39
167849|Spooky E||10
167714|Keiji|Takeda|10
167845|Masaki|Taniguchi|16
167860|Narrator||452
23500|Teppei|Arima|255
20476|Charlotte|Hazelrink|345
22510|Sylvia|van Hossen|350
22545|Isshin|Arima|10
25524|Josephine||15
25201|Father|Kobayashi|15
22544|Haruhiko|Nezu|55
25202|Mr.|Todomura|10
26454|Hartmann|Vezelheim|15
22550|Yuu|Fujikura|179
23591|Seika|Houjouin|182
22549|Alfred||39
22547|Vincent van|Hossen|18
22546|Ayano|Kaneko|15
25200|Kanae|Kobayashi|19
22508|Erika|Takezono|10
22509|Maria|van Hossen|100
40852|Barnaby|Brooks Jr.|408
179531|Bombeman||10
54153|Barnaby|Brooks|10
179532|Christina||10
46367|Cis||15
42953|Edward||15
40855|Keith|Goodman|283
42070|Isaac||10
41573|Ben|Jackson|39
43841|Anju|Kaburagi|10
44865|Tomoe|Kaburagi|10
40857|Ivan|Karelin|300
42072|Legend||15
41572|Alexander|Lloyds|10
40853|Karina|Lyle|226
41843|Mario||15
43100|Mary||10
41571|Albert|Maverick|10
41844|Cain|Morris|10
179536|Mr. Pig||10
54121|Olga||10
42365|Yuri|Petrov|315
41845|Mary|Rose|10
42069|Saito||69
40858|Nathan|Seymour|244
42071|Tony||10
40851|Kotetsu T.|Kaburagi|566
54155|Emily|Brooks|26
179530|Catherine||10
43215|Hans|Chuckman|10
54123|Benoit|Depardieu|10
179533|Eric||10
40856|Pao-Lin|Huang|176
179535|J. G. Benjamin||10
41522|Agnes|Joubert|23
44857|Muramasa|Kaburagi|15
41846|Kaede|Kaburagi|15
43214|Kriem||30
43101|Lily||10
40854|Antonio|Lopez|146
43102|Mari||10
43208|Jake|Martinez|15
43006||Massini|10
43840|Mayor||10
179534|Mr. Hopper||10
123261|Ms. Violet||10
43099|Pauly||10
179537|Robert||10
54119|Rotwang||10
199749|Scarf Girl||10
54157|Samantha|Taylor|10
102543|Woman Reporter||10
202701|Alexander||15
172612|Dan|Ascart|10
202703|Mother|Campbell|10
202702|Thomas|Coleman|10
201923|Cyrus |Lanchester|10
200263|Fray|Randall|20
201523|Sarah||10
183033|Ian|Stuart|35
201920|Ginger|Tucker|15
172613|Radia|Ascart|10
183036|Selena|Berg|10
201951|Dewey|Percy|10
183035|Suzanna|Randall|10
188758|Sora|Smith|203
183034|Jeffery|Stuart|15
2033|Rosette|Christopher|451
2038|Satella|Harvenheit|206
2035|Aion||278
2043|Joshua|Christopher|160
17484|Genai||23
2045|Edward|Hamilton|10
5236|Mary|Magdalene|80
44048|Rizelle||10
48217|Sister Anna||10
46847|Viscount Lerajie||10
2034|Chrno||486
2036|Azmaria|Hendric|297
38023|Carv||10
12565|Duke|Duffau|69
5406|Florette|Harvenheit|20
2044|Ewan|Remington|100
2042|Shader||55
5237|Kate|Valentine|15
2563|Hayate|Ayasaki|500
2078|Nagi|Sanzenin|454
83321|Shun|Ayasaki|10
83255|Ayu||10
83261|B-Da Butler||10
83259|Duel Butler||10
3976|Miki|Hanabishi|108
42722|Schmidt|hen Bach|10
24198|Kyounosuke|Kaoru|10
3978|Yukiji|Katsura|108
2270|Hinagiku|Katsura|579
2566|Saki|Kijima|69
5494|Shion|Kuresato|15
31664|Shiori|Makimura|10
83251|Souya|Minamino|10
3983|Kaede|Nonohara|28
19194|Puppet Butler||30
2499|Isumi|Saginomiya|305
28899|Yukariko|Sanzenin|23
3977|Izumi|Segawa|275
3980|Tama||230
2564|Maria||397
5185|Sakuya|Aizawa|252
3975|Risa|Asakaze|29
83323|Mrs.|Ayasaki|10
3982|Koutarou|Azumamiya|10
83265|Cyborg Butler||10
83317|Eight||16
12558|Chiharu|Harukaze|115
8272|Akane|Himegami|151
14557|Aika|Kasumi|24
83325|Mrs.|Katsura|17
10589|Gilbert|Kent|10
3981|Seishirou|Klaus|108
8398|Kirika|Kuzuha|15
12005|Maou||19
83263|Mini Yon Butler||10
3427|Ayumu|Nishizawa|299
3984|Taiga|Ookouchi|18
3985|Himuro|Saeki|20
16761|Santa-san||39
3979|Mikado|Sanzenin|10
2565|Wataru|Tachibana|80
4068|Ten no Koe (Narrator)||238
14056|Ushio|Aotsuki|305
14091|Asako|Nakamura|151
130325|Nagare|Akiba|17
130300|Sumako|Aotsuki|36
129982||Atsuzawa|10
64261|Hakumen no Mono||249
133981|Hitotsuki||10
130233|Mikado|Hizaki|10
130606|Kirio|Inasa|15
130517|Jiemei||10
130134|Kagari||10
135769|Kuin||10
130516|Jun|Moritsuna|10
130232|Omamori-sama||15
130135|Raishin||22
133712|Takee|Takatori|10
130137|Saya|Takatori|39
135238|Tokisaka||10
14092|Mayuko|Inoue|135
14055|Tora||420
64285|Shigure|Aotsuki|10
130857||Atsuike|10
130605|Giryou||15
127798|Reiko|Hanyuu|17
129951|Yuu|Hiyama|10
25486||Hyou|176
112209|Izuna||34
130136|Juurou||15
134194|Kappa||10
129950|Kenichi|Masaki|19
130330|Satoru|Moritsuna|10
133982|Osa||10
130301|Hinowa|Sekimori|10
134193|Ungaikyou||10
49343|Bazuso||155
157086|Chiaki|Serizawa|39
202266|Tiss||19
185876|Chloe|Aubert|218
194819|Ryouta|Sekiguchi|10
179346||Taniguchi-sensei|10
229204|Dr.Dadakri||10
148257|Pipimi||401
219856|Shouta|Aoi|39
158686|J. Covey||20
162550|Joseph||16
158882|Iyo|Sakuragi|10
157838|Daichi|Taira|115
164109|Yano||129
148256|Popuko||445
224422|Cthulhu||15
157897|Sosogu|Hoshifuri|168
158685|John K.||20
158823|Mother Penguin||55
157896|Mother|Taira|10
158687|Shizuku|Tsukino|15
160018|Korona|Yuuhi|21
65997|Ash|Blake|189
84205|Silvia|Lautreamont|228
84201|Anya||17
84187|Angela|Cornwell|17
84179|Raymond|Kirkland|20
84181|Glenn|McGuire|10
84193|Navi||140
84207|Lucca|Saarinen|69
84183|Cosette|Shelley|10
61211|Eco||273
84203|Rebecca|Randall|176
84191|Avdocha|Kiltzkaya|17
84199|Veronica|Lautreamont|39
85437|Milgauss||16
84177|Maximillian|Russell|10
84185|Primrose|Shelley|15
84195|Jessica|Valentine|27
18444|Armadimon||10
4166|Iori|Hida|20
7569|Ryou|Akiyama|122
99389|Michael|Barton Jr.|10
90829|Yoshie|Izumi|10
12289|Megaseadramon||27
106585|Jun|Motomiya|10
21691|Mummymon||15
40158|Yukio|Oikawa|39
221960|Pagumon||10
90835|Natsuko|Takaishi|10
216262|Airdramon||10
218199|Andromon||10
7591|Archnemon||20
12411|BlackWarGreymon||255
94591|Chichos's Father||20
90717|Catherine|Deneuve|10
233919|Guardromon||10
90837|Hiroaki|Ishida|10
90831|Masami|Izumi|10
46199|Mina||10
90833|Narrator||10
90961|Satoe|Tachikawa|10
223679|TonosamaGekomon||10
221600|WaruMonzaemon||10
90825|Yuuko|Yagami|17
49847|Ai||332
86343|Alice|Color|328
63975|Julie Sakuma|Dmitriyevich|80
86501|Mimieta|Gedenburg|18
63971|Hampnie|Hambart|408
86341|Ulla Eulesse|Hecmatika|129
94463|Menhim||21
134379|Pox||10
63977|Scar||146
86495|Tanya|Swedgewood|10
91523|Szaddo|Varus|36
86491|Youki||17
86339|Kiriko|Zubreska|20
86493|Anna||10
134380|Diva||10
86503|Memepo|Gedenburg|33
86337|Hana||18
88319|Hikoutsu||10
134378|Mu||10
86499|Run|Sagittarius|10
86345|Dee Ensy|Stratmitos|195
97997|Wreck||10
86505|Yuuto||10
167169|Hakkekkyuu U-1196||341
199514|Ganryou Saibou||10
188629|Hakkekkyuu 8787||16
232285|Helper T Saibou||10
199499|Ippan Saibou||10
188626|Kan Saibou||55
199512|Kesshouban||10
188632|Kesshouban||69
199532|Kioku Saibou||10
199535|Nou Saibou||10
199522|Sekkekkyuu||10
199521|Sekkekkyuu||10
199520|Sekkekkyuu||10
199497|Sekkekkyuu AD6614||10
199501|Sekkekkyuu BD7599||10
199519|Sekkekkyuu NC8429||10
199526|Shikyuutai||10
199525|Shikyuutai||10
167168|Sekkekkyuu AA2153||232
188630|Hakkekkyuu 1212||39
199502|Hakkekkyuu Taicho||15
199504|Hishisen Saibou||10
199534|Jujou Saibou||10
199513|Kesshouban||10
199511|Kesshouban||10
199498|Killer T Saibou||10
199533|Kupffer Saibou||10
188625|Macrophage||15
199505|Red Pulp||10
199523|Sekkekkyuu||10
199524|Sekkekkyuu||10
188628|Sekkekkyuu AC1677||151
199500|Sekkekkyuu BB5123||10
199510|Sekkekkyuu JJ4141||10
199503|Sertoli Saibou||10
199527|Shikyuutai||10
188631|Shu Saibou||28
81679|Megumi|Chihaya|285
81681|Taishi|Ichimiya|55
81659|Lucy|Yamagami|383
92973|Father|Hasebe|10
89669|Kanon|Momoi|23
87825||Tanaka|36
87827|Father|Yamagami|10
81675|Yutaka|Hasebe|414
81677|Saya|Miyoshi|155
89113|Kaoru|Hasebe|39
81683|Tohko|Ichimiya|18
88729|Kenzou|Momoi|140
89671|Jouji|Tanaka|39
87829|Mother|Yamagami|10
200167|Fudou|Aikawa|192
208776|Haru|Arisugawa|20
210772|Catapult Snake||10
211005|Desumi's Father||10
211007|Drone Rabbit||10
213848|Anna|Hashimoto|23
208780|Anna|Houjou|55
212402|Karate Master||10
203398|Urami|Magahara|18
211006|Matchlock Eagle||10
208773|Hayato|Oujino|10
213849|Reporter||10
202465|Supreme Leader Bosslar||10
213170|Ultimate Monster||10
195259|Desumi|Magahara|391
202464|Big Gelato||20
202466|Culverin Bear||55
211004|Desumi's Mother||10
210773|Fudou's Mother||17
203397|Hellko||69
208774|Misaki|Jinguuji|108
208779|Kyouko|Kuroyuri|15
208778|Kiki|Majima|164
204138|Ran Ran||39
208781|Kira|Sanzugawa|15
208775|Daigo|Todoroki|34
165714|Uramichi|Omota|484
194412|Furitsuke|Capellini|39
195125|Mabui|Daga|10
221983|Shibao|Doi|10
194410|Kayo|Ennoshita|10
182467|Hanbee|Kikaku|317
182469|Matahiko|Nekota|20
221974|Chuuta|Sugoi|10
182468|Saito|Uebu|15
195124|Amon||32
175030|Iketeru|Daga|368
194408|Tekito|Derikida|15
194409|Eddie|Edei|36
194407|Yusao|Furode|39
194411|Ikuko|Heame|10
175032|Mitsuo|Kumatani|350
144492|Sayuri||80
175033|Utano|Tadano|189
175031|Tobikichi|Usahara|290
27679|Akiko||168
29131|Kandata||224
28384|Sensei||90
28693|Takada||55
63933|Big man||15
42816|Horiki||10
68487|Joshima's wife||22
62495|Madam||27
28699|Melos' Sister||10
28386|Ojousan||10
28696|Serinentius||10
42818|Shizuko||15
28387|Widow||28
28385|K||201
26802|Youzou|Ooba|441
27678|Shigemaru||10
29132|Yoshihide||20
28694|Dionysius II||17
28697|Joshima||15
29133|King||18
28695|Melos||26
29134|Mitsuki||55
42817|Sayo||10
62497|Shigeko||10
27236|Tsuneko||100
36342|Yoshiko||21
128108|Masamune|Matsuoka|326
128109|Tooru|Yukimura|478
129750|Takatora|Fujimoto|239
128659|Nagamasa|Midori|351
133766|Toshizou|Usagi|15
128107|Hotaru|Tachibana|419
128660|Ichi|Akabane|69
133765|Souji|Kamenashi|33
131911|Hanako|Sagara|20
129751|Kanae|Yajima|39
10285|Beatrice||610
15435|Shannon||262
14042|George|Ushiromiya|155
8555|Maria|Ushiromiya|432
21244|Juuza|Amakusa|100
21235|Beelzebub||20
21238|Chiester 410||164
21257|Eva-Beatrice||305
21242|Goat-headed Butlers||80
28361|Captain|Kawabata|15
28359|Sabakichi|Kumasawa|10
21232|Leviathan||20
21234|Mammon||115
28360|Masayuki|Nanjou|10
28357|Professor Ootsuki||16
18386|Ronove||232
21233|Satan||80
14043|Rudolf|Ushiromiya|55
14041|Kinzou|Ushiromiya|248
14049|Eva|Ushiromiya|330
21081|Hideyoshi|Ushiromiya|27
16719|Natsuhi|Ushiromiya|271
14045|Kanon||358
19407|Ange|Ushiromiya|481
14040|Battler|Ushiromiya|565
14044|Jessica|Ushiromiya|246
21236|Asmodeus||39
21256|Belphegor||100
21239|Chiester 00||55
21237|Chiester 45||80
21241|Gaap||80
21084|Toshirou|Gouda|90
21085|Chiyo|Kumasawa|16
10196|Lambdadelta||434
21231|Lucifer||172
21082|Terumasa|Nanjou|19
21086|Genji|Ronoue|15
21229|Sakutaro||211
21245|Kasumi|Sumadera|10
14047|Rosa|Ushiromiya|257
96223|Beatrice|Ushiromiya|201
18673|Kyrie|Ushiromiya|218
21083|Krauss|Ushiromiya|15
19046|Virgilia||232
209907|Sharon|Holygrail|238
207526|Shuu|Ogata|201
217286|Kaya|Ananda|10
211809|Linhua|Hachisuka|15
211808|Shenhua|Hachisuka|10
217284|Bruno|Krauser|10
211806|Miles|Morgan|10
217288|Rob|Skyrunner|10
217289|The Justice||10
207525|Kisara||394
207527|Ayano|Yuugiri|406
217287|Masaaki|Ashiya|10
211810|Mikhail|Hachisuka|10
217285|Dominic|Kennel|10
211807|Tetsuya|Mikami|10
216984|Kanna|Ogata|69
213701|Takuhaigyousha||20
211805|Akino|Yuugiri|17
84485|Hakuno|Kishinami|232
158629|Misao|Amari|10
156488|Assassin||10
134477|Caster||176
163758|Julius Belkisk|Harwey|28
160710|Hakuno|Kishinami|189
155909|Rani VIII||16
51523|Saber||552
155789|Archer||160
159298|Dan|Blackmore|10
163759|Twice|H. Pieceman|16
155910|Leonardo Bistario|Harwey|15
178085|Fergus|Mac Róich|10
28640|Selnia Iori|Flameheart|288
28639|Tomomi|Saikyou|232
36129|Sakurako|Benikouji|36
29897|Suiran|Fou|22
29734|Toichiro|Kazamatsuri|80
30426|Magical Diva||17
28644|Mimina|Ousawa|90
36131|Selnia's Father||10
29896|Saori|Shikikagami|20
29248|Kaede|Tenjouji|115
28638|Akiharu|Hino|266
36035|Anna||10
28642|Kaoru|Daichi|195
29894|Hedyeh||90
29893|Ayse|Khadim|108
29895|Mikan||15
29732|Mitsuru|Sanke|10
28643|Pina|Sformklan Estor|24
28641|Sanae|Shikikagami|160
29733|Shingo|Todoroki|35
177453|Cherry||369
199693|Beaver||20
199697|Tsubaki|Fujiyama|10
199698|Juri||20
203861|Maria||10
202200|Kouichi|Sakura|10
177454|Smile||348
199696|Yasuyuki|Fujiyama|10
199695|Japan||35
199699|Mari||10
199694|Mr. Fujiyama||20
5795|Nagihiko|Fujisaki|391
5804|Utau|Hoshina|440
11570|Rima|Mashiro|346
5425|Ran||278
5797|Kuukai|Souma|390
5801|Ikuto|Tsukiyomi|617
13879|Tsukasa|Amakawa|20
5798|Daichi||129
13306|Eru||140
23959|Yuki|Hatoba|10
90553|Maika|Himekawa|10
20268|Midori|Hinamori|20
7104|Ami|Hinamori|198
23969|Kazuomi|Hoshina|10
5794|Kiseki||168
24067|Kuuta||15
23972|Manta||19
23958|Takuya|Nakagura|10
5800|Pepe||20
11588|Yukari|Sanjou|15
24065|Shouta||23
142424|Snoppe||10
15557|Seiichirou|Suzuki|26
21749|Mifuyu|Torii|30
97595|Wakana||10
18861|Saaya|Yamabuki|10
5802|Yoru||371
5424|Amu|Hinamori|527
5793|Tadase|Hotori|347
5683|Miki||358
12912|Kairi|Sanjou|201
5684|Suu||295
5799|Yaya|Yuiki|248
23971|Amanda|Chichimaru|15
14257|Diamond||226
15527|Marimo|Hatanaka|10
90613|Orie|Himekawa|10
23926|Shuuji|Hinamori|31
20269|Tsumugu|Hinamori|16
90555|Mimiko|Hitsujida|10
15556|Iru||20
13881|Kusu Kusu||90
80983|Manami||10
12913|Musashi||15
5803|Yuu|Nikaidou|122
20258|Nobuko|Saeki|10
36642|Shion||21
24331|Shuraiya||16
20271|Grandfather|Souma|10
5796|Temari||160
23970|Tsukumo||16
80985|Misaki|Watarai|10
20255|Ryousuke|Yamada|15
23968|Zero||15
38730|Yoshiyuki|Hatori|290
30049|Ritsu|Onodera|477
41942|Chiaki|Yoshino|275
124191|Erika|Ichinose|10
41819|Kanade|Mino|15
50105|Otoko||20
41818|Yuu|Yanase|282
41534|Shouta|Kisa|382
30050|Masamune|Takano|516
41535|Kou|Yukina|367
